P (mbar)	T (K)	logP(mbar)	T (experiment)	P(experiment)																											
mbar	K		K	mbar																											
93.1107875467831	2.45246974179889	1.969			2.45246974179889																										
93.3254300796991	2.45360776159663	1.97			2.45360776159663																										
93.5405674147552	2.45474663980968	1.971			2.45474663980968																										
93.756200692588	2.45588637698878	1.972			2.45588637698878																										
93.9723310564638	2.45702697368485	1.973			2.45702697368485																										
94.1889596522841	2.45816843044896	1.974			2.45816843044896																										
94.4060876285924	2.4593107478324	1.975			2.4593107478324																										
94.6237161365793	2.46045392638662	1.976			2.46045392638662																										
94.8418463300897	2.46159796666323	1.977			2.46159796666323																										
95.0604793656281	2.46274286921407	1.978			2.46274286921407																										
95.2796164023652	2.46388863459113	1.979			2.46388863459113																										
95.4992586021436	2.46503526334659	1.98			2.46503526334659																										
95.7194071294845	2.46618275603283	1.981			2.46618275603283																										
95.9400631515933	2.46733111320242	1.982			2.46733111320242																										
96.1612278383665	2.46848033540809	1.983			2.46848033540809																										
96.382902362397	2.46963042320281	1.984			2.46963042320281																										
96.6050878989814	2.4707813771397	1.985			2.4707813771397																										
96.8277856261249	2.47193319777211	1.986			2.47193319777211																										
97.050996724549	2.47308588565356	1.987			2.47308588565356																										
97.2747223776965	2.47423944133778	1.988			2.47423944133778																										
97.4989637717387	2.47539386537871	1.989			2.47539386537871																										
97.7237220955811	2.47654915833048	1.99			2.47654915833048																										
97.9489985408699	2.47770532074741	1.991			2.47770532074741																										
98.1747943019984	2.47886235318405	1.992			2.47886235318405																										
98.4011105761134	2.48002025619514	1.993			2.48002025619514																										
98.6279485631211	2.48117903033563	1.994			2.48117903033563																										
98.8553094656939	2.4823386761607	1.995			2.4823386761607																										
99.0831944892768	2.4834991942257	1.996			2.4834991942257																										
99.3116048420934	2.48466058508622	1.997			2.48466058508622																										
99.5405417351527	2.48582284929807	1.998			2.48582284929807																										
99.7700063822554	2.48698598741725	1.999			2.48698598741725																										
100	2.48815	2			2.48815																										
100.23052380779	2.48931488760277	2.001			2.48931488760277																										
100.461579027839	2.49048065078223	2.002			2.49048065078223																										
100.69316688518	2.49164729009527	2.003			2.49164729009527																										
100.925288607668	2.492814806099	2.004			2.492814806099																										
101.15794542599	2.49398319935078	2.005			2.49398319935078																										
101.391138573668	2.49515247040816	2.006			2.49515247040816																										
101.62486928707	2.49632261982895	2.007			2.49632261982895																										
101.859138805412	2.49749364817116	2.008			2.49749364817116																										
102.093948370768	2.49866555599306	2.009			2.49866555599306																										
102.329299228075	2.49983834385314	2.01			2.49983834385314																										
102.565192625141	2.50101201231012	2.011			2.50101201231012																										
102.801629812647	2.50218656192296	2.012			2.50218656192296																										
103.038612044162	2.50336199325087	2.013			2.50336199325087																										
103.27614057614	2.50453830685329	2.014			2.50453830685329																										
103.514216667934	2.5057155032899	2.015			2.5057155032899																										
103.752841581801	2.50689358312062	2.016			2.50689358312062																										
103.992016582906	2.50807254690562	2.017			2.50807254690562																										
104.23174293933	2.50925239520532	2.018			2.50925239520532																										
104.47202192208	2.51043312858038	2.019			2.51043312858038																										
104.71285480509	2.51161474759171	2.02			2.51161474759171																										
104.954242865232	2.51279725280049	2.021			2.51279725280049																										
105.196187382322	2.51398064476812	2.022			2.51398064476812																										
105.438689639126	2.51516492405628	2.023			2.51516492405628																										
105.681750921366	2.5163500912269	2.024			2.5163500912269																										
105.925372517729	2.51753614684217	2.025			2.51753614684217																										
106.169555719872	2.51872309146453	2.026			2.51872309146453																										
106.414301822432	2.51991092565669	2.027			2.51991092565669																										
106.659612123026	2.52109964998162	2.028			2.52109964998162																										
106.905487922266	2.52228926500256	2.029			2.52228926500256																										
